date,crop_name,market,price
2020-01-01,Beans (Haricot),Shashemene,13.8
2020-01-01,Sheep (Local Quality),Gode,1290.0
2020-01-01,Mixed Teff,Mekele,24.804
2020-01-01,"Casual Labor (unskilled, daily, without food)",Yabelo,120.0
2020-01-01,Wheat Grain,Dessie,15.2
2020-01-01,Diesel,Nekemte,19.13
2020-01-01,"Casual Labor (unskilled, daily, without food)",Bahir Dar,106.0
2020-01-01,Firewood,Sodo,14.9
2020-01-01,Firewood,"Addis Ababa, Merkato",5.52
2020-01-01,Maize Grain (White),Degehabour,12.4
2020-01-01,Sheep (Local Quality),Bahir Dar,2160.0
2020-01-01,Sorghum (Red),Dessie,13.5
2020-01-01,Horse beans,Shashemene,29.8
2020-01-01,Wheat Grain,Sekota,30.0
2020-01-01,Beans (Haricot),Yabelo,23.2
2020-01-01,Goats (Local Quality),Bahir Dar,1800.0
2020-01-01,Sorghum (Red),Shire,14.588
2020-01-01,Diesel,Mekele,18.49
2020-01-01,Goats (Local Quality),Gode,1520.0
2020-01-01,Mixed Teff,Nekemte,26.7
2020-01-01,Camels (Local Quality),Yabelo,10600.0
2020-01-01,Sorghum (Red),"Nazareth, Adama",16.0
2020-01-01,Horse beans,"Addis Ababa, Merkato",37.0
2020-01-01,Camels (Local Quality),Chereti,260.0
2020-01-01,Diesel,Gambella,20.19
2020-01-01,Sheep (Local Quality),Shire,1880.0
2020-01-01,Diesel,Sodo,19.4
2020-01-01,Beans (Haricot),Chereti,30.0
2020-01-01,Mixed Teff,Shashemene,29.6
2020-01-01,Goats (Local Quality),Mekele,2600.0
2020-01-01,Sorghum (White),Degehabour,20.4
2020-01-01,Gasoline,Mekele,21.27
2020-01-01,Maize Grain (White),Dessie,9.6
2020-01-01,Maize Grain (White),Gambella,10.4
2020-01-01,Sorghum (White),Sekota,29.4
2020-01-01,Firewood,Sikela,144.0
2020-01-01,Wheat Grain,"Nazareth, Adama",19.0
2020-01-01,Camels (Local Quality),Degehabour,19400.0
2020-01-01,Sorghum (Red),Shashemene,14.2
2020-01-01,"Casual Labor (unskilled, daily, without food)",Jinka,72.0
2020-01-01,Sorghum (Red),Sikela,20.0
2020-01-01,Wheat Flour,Degehabour,25.0
2020-01-01,Diesel,Dessie,18.31
2020-01-01,Wheat Grain,Chereti,40.0
2020-01-01,Sorghum (White),Gode,14.4
2020-01-01,Wheat Grain,Gambella,14.2
2020-01-01,Goats (Local Quality),Nekemte,1650.0
2020-01-01,Diesel,Sikela,19.0
2020-01-01,Diesel,Jinka,19.49
2020-01-01,"Casual Labor (unskilled, daily, without food)",Nekemte,138.0
2020-01-01,Wheat Flour,Chereti,40.0
2020-01-01,Firewood,Gode,4.9
2020-01-01,Sorghum (Red),Warder,39.0
2020-01-01,Goats (Local Quality),Sekota,2180.0
2020-01-01,"Casual Labor (unskilled, daily, without food)",Dessie,148.0
2020-01-01,Sheep (Local Quality),Warder,1530.0
2020-01-01,Beans (Haricot),Dessie,24.6
2020-01-01,Horse beans,Sekota,25.0
2020-01-01,Gasoline,Nekemte,21.91
2020-01-01,Diesel,Degehabour,20.0
2020-01-01,Gasoline,Sikela,31.0
2020-01-01,Diesel,Warder,25.0
2020-01-01,"Casual Labor (unskilled, daily, without food)",Gode,200.0
2020-01-01,"Casual Labor (unskilled, daily, without food)",Degehabour,200.0
2020-01-01,Goats (Local Quality),"Addis Ababa, Merkato",2480.0
2020-01-01,Sorghum (White),"Addis Ababa, Merkato",28.6
2020-01-01,Wheat Grain,Gode,30.0
2020-01-01,Maize Grain (White),Shashemene,12.8
2020-01-01,Wheat Flour,Gode,20.8
2020-01-01,Camels (Local Quality),Gode,16500.0
2020-01-01,Sheep (Local Quality),Sikela,1640.0
2020-01-01,Wheat Grain,Degehabour,20.0
2020-01-01,Beans (Haricot),Bahir Dar,33.568
2020-01-01,Gasoline,"Addis Ababa, Merkato",18.75
2020-01-01,Maize Grain (White),Yabelo,10.6
2020-01-01,Firewood,Bahir Dar,2.898
2020-01-01,Firewood,Degehabour,17.0
2020-01-01,Sorghum (White),Bahir Dar,18.0
2020-01-01,Diesel,Gode,21.0
2020-01-01,Beans (Haricot),Warder,100.0
2020-01-01,Oxen (Local Quality),Sekota,8500.0
2020-01-01,Sorghum (Red),Yabelo,15.2
2020-01-01,Sheep (Local Quality),Chereti,1600.0
2020-01-01,Sorghum (Red),Sekota,40.0
2020-01-01,Goats (Local Quality),Dessie,4340.0
2020-01-01,Beans (Haricot),Sikela,13.8
2020-01-01,Oxen (Local Quality),Chereti,12000.0
2020-01-01,Gasoline,Bahir Dar,21.54
2020-01-01,Mixed Teff,Gambella,31.0
2020-01-01,Horse beans,Dessie,24.6
2020-01-01,Maize Grain (White),Jinka,10.0
2020-01-01,Firewood,Nekemte,1.234
2020-01-01,Sorghum (White),Yabelo,15.2
2020-01-01,Wheat Grain,Sikela,28.8
2020-01-01,Firewood,Warder,16.0
2020-01-01,Maize Grain (White),Chereti,25.0
2020-01-01,Wheat Grain,Bahir Dar,18.714
2020-01-01,Wheat Grain,Shire,21.578
2020-01-01,Mixed Teff,Jinka,29.4
2020-01-01,Beans (Haricot),Gambella,22.0
2020-01-01,Goats (Local Quality),Degehabour,1662.0
2020-01-01,Camels (Local Quality),Warder,17740.0
2020-01-01,Horse beans,Jinka,10.4
2020-01-01,Beans (Haricot),Shire,20.258
2020-01-01,Oxen (Local Quality),Gambella,7000.0
2020-01-01,Firewood,Jinka,53.0
2020-01-01,Goats (Local Quality),Shashemene,1340.0
2020-01-01,"Casual Labor (unskilled, daily, without food)",Warder,100.0
2020-01-01,Firewood,Dessie,5.7
2020-01-01,Sorghum (Yellow),"Nazareth, Adama",19.0
2020-01-01,Gasoline,Degehabour,25.6
2020-01-01,Sorghum (White),Sikela,15.0
2020-01-01,Horse beans,Nekemte,27.4
2020-01-01,"Casual Labor (unskilled, daily, without food)",Sikela,85.0
2020-01-01,Sorghum (Red),Gambella,9.2
2020-01-01,Sorghum (White),Chereti,20.0
2020-01-01,Sheep (Local Quality),Sekota,2260.0
2020-01-01,Gasoline,Jinka,22.27
2020-01-01,Wheat Grain,Yabelo,15.8
2020-01-01,Gasoline,Dessie,21.09
2020-01-01,Sorghum (White),Warder,40.0
2020-01-01,Sheep (Local Quality),Gambella,1680.0
2020-01-01,Goats (Local Quality),Jinka,1330.0
2020-01-01,Sorghum (Red),Chereti,30.0
2020-01-01,Goats (Local Quality),Sikela,2020.0
2020-01-01,Wheat Flour,"Addis Ababa, Merkato",26.0
2020-01-01,Oxen (Local Quality),Mekele,13800.0
2020-01-01,Maize Grain (White),Sekota,11.5
2020-01-01,Gasoline,Yabelo,22.05
2020-01-01,Sorghum (Red),Degehabour,12.6
2020-01-01,Diesel,"Dire Dawa, Kezira",18.08
2020-01-01,Mixed Teff,Sikela,27.8
2020-01-01,Firewood,Yabelo,85.0
2020-01-01,Oxen (Local Quality),Shashemene,5700.0
2020-01-01,Mixed Teff,"Nazareth, Adama",28.2
2020-01-01,Sorghum (White),Mekele,17.772
2020-01-01,Gasoline,Shire,21.65
2020-01-01,Oxen (Local Quality),"Nazareth, Adama",13600.0
2020-01-01,Wheat Flour,"Dire Dawa, Kezira",30.0
2020-01-01,Mixed Teff,"Dire Dawa, Kezira",30.6
2020-01-01,Diesel,"Nazareth, Adama",18.63
2020-01-01,Gasoline,Beddenno,30.0
2020-01-01,Firewood,"Nazareth, Adama",4.1
2020-01-01,Wheat Grain,Nekemte,21.6
2020-01-01,Beans (Haricot),"Addis Ababa, Merkato",41.0
2020-01-01,Diesel,Yabelo,19.27
2020-01-01,"Casual Labor (unskilled, daily, without food)",Sekota,150.0
2020-01-01,Oxen (Local Quality),Degehabour,324202.8
2020-01-01,Maize Grain (White),Sikela,10.4
2020-01-01,Diesel,"Addis Ababa, Merkato",18.75
2020-01-01,Sorghum (White),Nekemte,14.0
2020-01-01,Goats (Local Quality),Sodo,3070.0
2020-01-01,Horse beans,Bahir Dar,35.55
2020-01-01,Mixed Teff,Sodo,28.2
2020-01-01,Diesel,Shashemene,18.88
2020-01-01,Sorghum (Red),Nekemte,13.4
2020-01-01,Wheat Grain,Mekele,18.418
2020-01-01,Goats (Local Quality),Beddenno,1760.0
2020-01-01,Gasoline,Warder,38.0
2020-01-01,Horse beans,Shire,32.138
2020-01-01,Sorghum (Yellow),"Addis Ababa, Merkato",31.0
2020-01-01,"Casual Labor (unskilled, daily, without food)","Dire Dawa, Kezira",104.0
2020-01-01,Mixed Teff,Beddenno,33.6
2020-01-01,Oxen (Local Quality),"Dire Dawa, Kezira",17200.0
2020-01-01,Goats (Local Quality),"Nazareth, Adama",1420.0
2020-01-01,Sorghum (Yellow),Mekele,18.278
2020-01-01,Firewood,Beddenno,69.0
2020-01-01,"Casual Labor (unskilled, daily, without food)","Nazareth, Adama",150.0
2020-01-01,Firewood,Sekota,15.0
2020-01-01,Maize Grain (White),"Addis Ababa, Merkato",15.0
2020-01-01,Horse beans,"Dire Dawa, Kezira",35.0
2020-01-01,Oxen (Local Quality),Beddenno,6770.0
2020-01-01,Oxen (Local Quality),Gode,13100.0
2020-01-01,Sorghum (Red),"Dire Dawa, Kezira",13.2
2020-01-01,Firewood,Shire,2.85
2020-01-01,Horse beans,Gode,14.8
2020-01-01,Oxen (Local Quality),Yabelo,16200.0
2020-01-01,Horse beans,Sodo,24.4
2020-01-01,Horse beans,"Nazareth, Adama",25.0
2020-01-01,"Casual Labor (unskilled, daily, without food)","Addis Ababa, Merkato",54.0
2020-01-01,Sorghum (White),Shashemene,20.0
2020-01-01,Sheep (Local Quality),"Addis Ababa, Merkato",2200.0
2020-01-01,Maize Grain (White),"Nazareth, Adama",11.2
2020-01-01,Mixed Teff,Shire,31.56
2020-01-01,Beans (Haricot),"Nazareth, Adama",22.0
2020-01-01,Gasoline,Sodo,21.82
2020-01-01,Oxen (Local Quality),Sodo,16500.0
2020-01-01,"Casual Labor (unskilled, daily, without food)",Shashemene,120.0
2020-01-01,Sheep (Local Quality),Nekemte,2600.0
2020-01-01,Maize Grain (White),Bahir Dar,9.214
2020-01-01,Wheat Grain,"Dire Dawa, Kezira",22.4
2020-01-01,Sorghum (Red),Beddenno,18.8
2020-01-01,Diesel,Shire,18.87
2020-01-01,Gasoline,"Dire Dawa, Kezira",20.86
2020-01-01,Mixed Teff,Bahir Dar,32.264
2020-01-01,Mixed Teff,Sekota,29.0
2020-01-01,Sheep (Local Quality),Degehabour,1792.0
2020-01-01,Goats (Local Quality),Shire,2340.0
2020-01-01,Sheep (Local Quality),Yabelo,1640.0
2020-01-01,Maize Grain (White),Shire,12.34
2020-01-01,Horse beans,Beddenno,33.6
2020-01-01,Sorghum (White),"Dire Dawa, Kezira",20.8
2020-01-01,Goats (Local Quality),"Dire Dawa, Kezira",2080.0
2020-01-01,Maize Grain (White),Gode,15.6
2020-01-01,Maize Grain (White),Beddenno,9.6
2020-01-01,Diesel,Beddenno,20.4
2020-01-01,Maize Grain (White),Sodo,8.6
2020-01-01,Goats (Local Quality),Warder,1740.0
2020-01-01,Beans (Haricot),"Dire Dawa, Kezira",15.8
2020-01-01,Wheat Flour,Yabelo,27.4
2020-01-01,"Casual Labor (unskilled, daily, without food)",Beddenno,150.0
2020-01-01,Wheat Flour,Shashemene,26.4
2020-01-01,Diesel,Sekota,18.86
2020-01-01,Gasoline,"Nazareth, Adama",61.41
2020-01-01,Sheep (Local Quality),Mekele,2740.0
2020-01-01,Sheep (Local Quality),Beddenno,1460.0
2020-01-01,Sheep (Local Quality),"Dire Dawa, Kezira",2820.0
2020-01-01,Maize Grain (White),"Dire Dawa, Kezira",13.4
2020-01-01,Sheep (Local Quality),Sodo,3770.0
2020-01-01,Goats (Local Quality),Yabelo,3540.0
2020-01-08,Sorghum (Yellow),"Addis Ababa, Merkato",25.0
2020-01-08,Sorghum (White),Sikela,14.6
2020-01-08,Maize Grain (White),Shashemene,10.0
2020-01-08,"Casual Labor (unskilled, daily, without food)",Shashemene,150.0
2020-01-08,Gasoline,Jinka,22.27
2020-01-08,Sorghum (White),Chereti,20.0
2020-01-08,Mixed Teff,"Nazareth, Adama",28.6
2020-01-08,Wheat Flour,"Addis Ababa, Merkato",26.0
2020-01-08,Wheat Grain,Yabelo,15.6
2020-01-08,Oxen (Local Quality),Gambella,8000.0
2020-01-08,Sorghum (Red),Chereti,30.0
2020-01-08,Maize Grain (White),Jinka,8.0
2020-01-08,Gasoline,Yabelo,22.05
2020-01-08,Goats (Local Quality),Warder,1816.0
2020-01-08,Sheep (Local Quality),"Dire Dawa, Kezira",2660.0
2020-01-08,Mixed Teff,Gambella,39.6
2020-01-08,Firewood,Nekemte,3.41
2020-01-08,Gasoline,Bahir Dar,21.54
2020-01-08,Horse beans,Jinka,10.0
2020-01-08,Horse beans,Beddenno,27.6
2020-01-08,Oxen (Local Quality),Chereti,7200.0
2020-01-08,Sorghum (Yellow),Degehabour,11.6
2020-01-08,Beans (Haricot),Sikela,14.4
2020-01-08,Goats (Local Quality),Dessie,4120.0
2020-01-08,Diesel,Beddenno,20.0
2020-01-08,Gasoline,Dessie,21.09
2020-01-08,Sheep (Local Quality),Chereti,1300.0
2020-01-08,Goats (Local Quality),Sikela,1960.0
2020-01-08,Beans (Haricot),Shire,19.498
2020-01-08,Firewood,"Nazareth, Adama",4.2
2020-01-08,Goats (Local Quality),"Dire Dawa, Kezira",2660.0
2020-01-08,Sorghum (Red),Degehabour,12.2
2020-01-08,Sheep (Local Quality),Sekota,2860.0
2020-01-08,Goats (Local Quality),Jinka,1560.0
2020-01-08,Oxen (Local Quality),"Dire Dawa, Kezira",18900.0
2020-01-08,Horse beans,Nekemte,25.95
2020-01-08,Diesel,Shashemene,18.88
2020-01-08,Sheep (Local Quality),Gambella,2180.0
2020-01-08,Firewood,Gode,4.8
2020-01-08,Gasoline,Degehabour,25.8
2020-01-08,Sorghum (White),Warder,40.0
2020-01-08,Camels (Local Quality),Warder,17380.0
2020-01-08,"Casual Labor (unskilled, daily, without food)",Sikela,86.0
2020-01-08,"Casual Labor (unskilled, daily, without food)",Bahir Dar,112.0
2020-01-08,"Casual Labor (unskilled, daily, without food)","Addis Ababa, Merkato",60.0
2020-01-08,Diesel,Gode,21.0
2020-01-08,Wheat Grain,Degehabour,20.0
2020-01-08,Beans (Haricot),Bahir Dar,34.218
2020-01-08,"Casual Labor (unskilled, daily, without food)",Sekota,150.0
2020-01-08,Oxen (Local Quality),Sekota,8840.0
2020-01-08,Gasoline,"Addis Ababa, Merkato",18.75
2020-01-08,Horse beans,"Nazareth, Adama",28.4
2020-01-08,Sheep (Local Quality),Sikela,1600.0
2020-01-08,Firewood,Shire,3.25
2020-01-08,Sorghum (White),Bahir Dar,18.0
2020-01-08,Horse beans,Sekota,24.0
2020-01-08,Firewood,Bahir Dar,3.012
2020-01-08,Gasoline,Beddenno,30.0
2020-01-08,Sheep (Local Quality),Warder,1668.0
2020-01-08,Beans (Haricot),Dessie,14.7
2020-01-08,Firewood,Degehabour,16.0
2020-01-08,Camels (Local Quality),Degehabour,19000.0
2020-01-08,Mixed Teff,"Dire Dawa, Kezira",31.8
2020-01-08,Camels (Local Quality),Gode,13900.0
2020-01-08,Goats (Local Quality),"Addis Ababa, Merkato",2780.0
2020-01-08,Diesel,Degehabour,20.0
2020-01-08,Gasoline,Nekemte,21.91
2020-01-08,Oxen (Local Quality),"Addis Ababa, Merkato",19600.0
2020-01-08,"Casual Labor (unskilled, daily, without food)",Gode,192.0
2020-01-08,Wheat Flour,Gode,25.4
2020-01-08,Gasoline,Sikela,25.0
2020-01-08,Maize Grain (White),Sodo,7.64
2020-01-08,Firewood,Beddenno,75.0
2020-01-08,Diesel,Warder,25.0
2020-01-08,Maize Grain (White),"Nazareth, Adama",11.4
2020-01-08,"Casual Labor (unskilled, daily, without food)",Degehabour,200.0
2020-01-08,Mixed Teff,Sekota,25.0
2020-01-08,Maize Grain (White),"Dire Dawa, Kezira",12.8
2020-01-08,Sorghum (White),"Addis Ababa, Merkato",25.0
2020-01-08,Goats (Local Quality),Yabelo,3500.0
2020-01-08,Wheat Grain,Gode,29.8
2020-01-08,Wheat Grain,Shashemene,16.4
2020-01-08,Gasoline,"Nazareth, Adama",445.328
2020-01-08,"Casual Labor (unskilled, daily, without food)",Dessie,150.0
2020-01-08,Sorghum (Red),Shashemene,14.0
2020-01-08,Maize Grain (White),Gode,19.4
2020-01-08,Diesel,Jinka,19.49
2020-01-08,Horse beans,Dessie,23.4
2020-01-08,Goats (Local Quality),Sekota,2600.0
2020-01-08,Sorghum (Red),Warder,40.0
2020-01-08,Maize Grain (White),"Addis Ababa, Merkato",15.0
2020-01-08,Sorghum (Red),Gambella,11.2
2020-01-08,Wheat Flour,Chereti,40.0
2020-01-08,Diesel,"Addis Ababa, Merkato",18.75
2020-01-08,Firewood,Jinka,53.0
2020-01-08,Gasoline,Shire,21.25
2020-01-08,"Casual Labor (unskilled, daily, without food)",Warder,80.0
2020-01-08,Wheat Grain,Nekemte,17.2
2020-01-08,Goats (Local Quality),Shashemene,2360.0
2020-01-08,Sorghum (Yellow),"Nazareth, Adama",18.0
2020-01-08,Firewood,Dessie,8.8
2020-01-08,Sorghum (Red),Yabelo,15.2
2020-01-08,Wheat Flour,Degehabour,25.0
2020-01-08,Diesel,Shire,18.87
2020-01-08,Mixed Teff,Sodo,27.9
2020-01-08,Firewood,Sikela,152.0
2020-01-08,Wheat Flour,Shashemene,26.0
2020-01-08,Wheat Grain,"Nazareth, Adama",20.0
2020-01-08,Horse beans,"Dire Dawa, Kezira",35.0
2020-01-08,Wheat Flour,Yabelo,27.8
2020-01-08,"Casual Labor (unskilled, daily, without food)",Jinka,74.0
2020-01-08,Goats (Local Quality),"Nazareth, Adama",1420.0
2020-01-08,Goats (Local Quality),Nekemte,2370.0
2020-01-08,Sorghum (Red),Sikela,19.8
2020-01-08,Oxen (Local Quality),Gode,7900.0
2020-01-08,Diesel,Dessie,18.31
2020-01-08,Wheat Grain,Chereti,40.0
2020-01-08,Beans (Haricot),"Addis Ababa, Merkato",46.0
2020-01-08,Wheat Grain,Gambella,16.0
2020-01-08,Goats (Local Quality),Beddenno,1720.0
2020-01-08,Diesel,Sikela,19.0
2020-01-08,Sorghum (White),Gode,14.4
2020-01-08,Maize Grain (White),Bahir Dar,8.894
2020-01-08,Sorghum (White),Sekota,14.2
2020-01-08,Gasoline,"Dire Dawa, Kezira",20.86
2020-01-08,Goats (Local Quality),Gode,1470.0
2020-01-08,Sorghum (Red),Sodo,10.8
2020-01-08,Sorghum (Red),"Nazareth, Adama",15.8
2020-01-08,Horse beans,Bahir Dar,34.608
2020-01-08,Gasoline,Mekele,21.27
2020-01-08,Mixed Teff,Nekemte,24.0
2020-01-08,Camels (Local Quality),Chereti,13000.0
2020-01-08,Wheat Grain,Sekota,16.67
2020-01-08,Sorghum (White),Mekele,18.328
2020-01-08,Sorghum (White),Degehabour,20.0
2020-01-08,Diesel,Gambella,33.0
2020-01-08,Sheep (Local Quality),Shire,2700.0
2020-01-08,Oxen (Local Quality),"Nazareth, Adama",14500.0
2020-01-08,Diesel,Sodo,19.112
2020-01-08,Beans (Haricot),Chereti,30.0
2020-01-08,Wheat Flour,"Dire Dawa, Kezira",30.0
2020-01-08,Horse beans,"Addis Ababa, Merkato",41.2
2020-01-08,Firewood,Sekota,15.0
2020-01-08,Goats (Local Quality),Bahir Dar,1720.0
2020-01-08,Diesel,Mekele,18.49
2020-01-08,"Casual Labor (unskilled, daily, without food)",Shire,154.0
2020-01-08,Firewood,Gambella,22.0
2020-01-08,Wheat Grain,Mekele,17.628
2020-01-08,Sorghum (Red),Nekemte,10.0
2020-01-08,Firewood,"Addis Ababa, Merkato",3.6
2020-01-08,"Casual Labor (unskilled, daily, without food)",Mekele,234.0
2020-01-08,Maize Grain (White),Nekemte,7.9
2020-01-08,Maize Grain (White),Shire,12.976
2020-01-08,"Casual Labor (unskilled, daily, without food)",Sodo,124.0
2020-01-08,Sorghum (Red),Dessie,13.4
2020-01-08,Horse beans,Sikela,34.6
2020-01-08,Sorghum (Red),Shire,15.51
2020-01-08,"Casual Labor (unskilled, daily, without food)","Dire Dawa, Kezira",138.0
2020-01-08,Beans (Haricot),Yabelo,23.2
2020-01-08,Maize Grain (White),Sekota,11.5
2020-01-08,Horse beans,Gode,13.4
2020-01-08,Sorghum (Yellow),Mekele,19.714
2020-01-08,Oxen (Local Quality),Degehabour,14920.0
2020-01-08,Oxen (Local Quality),Beddenno,8560.0
2020-01-08,Diesel,Yabelo,19.27
2020-01-08,Mixed Teff,Shashemene,29.6
2020-01-08,Sheep (Local Quality),Sodo,3180.0
2020-01-08,Sorghum (White),Beddenno,10.4
2020-01-08,Firewood,Sodo,18.8
2020-01-08,Firewood,Shashemene,5.9
2020-01-08,Mixed Teff,Shire,33.294
2020-01-08,Sheep (Local Quality),Nekemte,3040.0
2020-01-08,Mixed Teff,Mekele,25.31
2020-01-08,Sheep (Local Quality),Yabelo,1580.0
2020-01-08,Oxen (Local Quality),Nekemte,10490.0
2020-01-08,Wheat Grain,Dessie,15.5
2020-01-08,Sorghum (Red),Beddenno,14.8
2020-01-08,Beans (Haricot),Gambella,23.6
2020-01-08,Wheat Grain,"Dire Dawa, Kezira",23.6
2020-01-08,Beans (Haricot),"Dire Dawa, Kezira",16.0
2020-01-08,Oxen (Local Quality),Mekele,14600.0
2020-01-08,Beans (Haricot),Shashemene,13.8
2020-01-08,"Casual Labor (unskilled, daily, without food)",Yabelo,124.0
2020-01-08,Oxen (Local Quality),Shire,14200.0
2020-01-08,Sheep (Local Quality),Gode,1250.0
2020-01-08,Sorghum (Yellow),Dessie,17.6
2020-01-08,Sheep (Local Quality),Bahir Dar,2500.0
2020-01-08,Diesel,Nekemte,19.13
2020-01-08,Camels (Local Quality),Yabelo,11200.0
2020-01-08,Maize Grain (White),Degehabour,12.0
2020-01-08,Gasoline,Sodo,21.82
2020-01-08,Horse beans,Mekele,33.51
2020-01-08,Oxen (Local Quality),Bahir Dar,14000.0
2020-01-08,Sorghum (White),Shashemene,20.0
2020-01-08,"Casual Labor (unskilled, daily, without food)",Beddenno,150.0
2020-01-08,Sorghum (White),Dessie,13.7
2020-01-08,Sheep (Local Quality),"Nazareth, Adama",1498.0
2020-01-08,Maize Grain (White),Mekele,11.59
2020-01-08,"Casual Labor (unskilled, daily, without food)",Gambella,73.0
2020-01-08,Sheep (Local Quality),Mekele,2740.0
2020-01-08,Wheat Grain,Beddenno,19.8
2020-01-08,Sorghum (Yellow),Beddenno,19.2
2020-01-08,Sheep (Local Quality),Beddenno,1330.0
2020-01-08,Goats (Local Quality),Mekele,2540.0
2020-01-08,Sheep (Local Quality),Dessie,3540.0
2020-01-08,Gasoline,Warder,39.0
2020-01-08,Gasoline,Gambella,47.0
2020-01-08,Oxen (Local Quality),Jinka,12800.0
2020-01-08,Beans (Haricot),Sodo,10.3
2020-01-08,Diesel,Bahir Dar,18.76
2020-01-08,Sorghum (White),"Nazareth, Adama",18.4
2020-01-08,Gasoline,Sekota,18.86
2020-01-08,Sorghum (White),Nekemte,11.7
2020-01-08,Mixed Teff,Dessie,30.3
2020-01-08,Oxen (Local Quality),Shashemene,6400.0
2020-01-08,Horse beans,Chereti,60.0
2020-01-08,"Casual Labor (unskilled, daily, without food)","Nazareth, Adama",150.0
2020-01-08,Sheep (Local Quality),Jinka,1400.0
2020-01-08,Sorghum (Red),Gode,39.4
2020-01-08,Mixed Teff,Beddenno,34.4
2020-01-08,Wheat Grain,Jinka,19.4
2020-01-08,Goats (Local Quality),Chereti,1800.0
2020-01-08,Sorghum (Red),"Dire Dawa, Kezira",13.2
2020-01-08,Wheat Flour,Shire,30.0
2020-01-08,Wheat Flour,Warder,31.0
2020-01-08,Maize Grain (White),Beddenno,10.0
2020-01-08,Goats (Local Quality),Degehabour,1650.0
2020-01-08,Wheat Grain,Sikela,27.4
2020-01-08,Wheat Grain,Shire,22.606
2020-01-08,Sorghum (White),Yabelo,15.0
2020-01-08,Maize Grain (White),Yabelo,10.6
2020-01-08,Maize Grain (White),Chereti,25.6
2020-01-08,Diesel,"Nazareth, Adama",18.63
2020-01-08,Wheat Grain,Bahir Dar,17.41
2020-01-08,Sheep (Local Quality),Shashemene,1700.0
2020-01-08,Firewood,Warder,14.0
2020-01-08,Goats (Local Quality),Shire,2400.0
2020-01-08,Mixed Teff,Jinka,34.2
2020-01-08,Maize Grain (White),Gambella,12.6
2020-01-08,Oxen (Local Quality),Sodo,17100.0
2020-01-08,Horse beans,Sodo,23.6
2020-01-08,Beans (Haricot),Warder,100.0
2020-01-08,Sheep (Local Quality),"Addis Ababa, Merkato",2500.0
2020-01-08,Maize Grain (White),Dessie,10.3
2020-01-08,Maize Grain (White),Sikela,10.2
2020-01-08,Sorghum (Red),Jinka,8.5
2020-01-08,Wheat Grain,"Addis Ababa, Merkato",26.6
2020-01-08,Horse beans,Gambella,41.8
2020-01-08,Oxen (Local Quality),Dessie,23600.0
2020-01-08,Diesel,"Dire Dawa, Kezira",18.08
2020-01-08,Mixed Teff,"Addis Ababa, Merkato",32.2
2020-01-08,Sorghum (White),Shire,16.428
2020-01-08,Mixed Teff,Bahir Dar,28.356
2020-01-08,Horse beans,Shashemene,30.2
2020-01-08,Diesel,Chereti,36.0
2020-01-08,Firewood,Yabelo,89.0
2020-01-08,Beans (Haricot),"Nazareth, Adama",21.6
2020-01-08,Sorghum (White),Sodo,11.2
2020-01-08,Oxen (Local Quality),Yabelo,15800.0
2020-01-08,Diesel,Sekota,18.86
2020-01-08,Mixed Teff,Yabelo,30.4
2020-01-08,"Casual Labor (unskilled, daily, without food)",Chereti,200.0
2020-01-08,Goats (Local Quality),Sodo,2820.0
2020-01-08,Beans (Haricot),Beddenno,17.2
2020-01-08,Sorghum (Yellow),Sekota,20.56
2020-01-08,Gasoline,Shashemene,21.66
2020-01-08,Gasoline,Chereti,35.0
2020-01-08,Mixed Teff,Sikela,27.4
2020-01-08,Firewood,Chereti,20.0
2020-01-08,Sheep (Local Quality),Degehabour,1730.0
2020-01-08,Wheat Grain,Sodo,16.9
2020-01-08,Sorghum (White),Jinka,15.0
2020-01-08,"Casual Labor (unskilled, daily, without food)",Nekemte,144.0
2020-01-08,Sorghum (White),"Dire Dawa, Kezira",20.0
2020-01-08,Sorghum (Yellow),Sodo,8.8
2020-01-08,Sorghum (Red),"Addis Ababa, Merkato",21.4
2020-01-08,Horse beans,Shire,32.744
2020-01-08,Goats (Local Quality),Gambella,1190.0
2020-01-08,Gasoline,Gode,25.0
2020-01-15,Sorghum (Red),Degehabour,11.0
2020-01-15,Sorghum (White),Degehabour,19.6
2020-01-15,Oxen (Local Quality),"Addis Ababa, Merkato",16000.0
2020-01-15,Gasoline,Warder,38.0
2020-01-15,Wheat Flour,Degehabour,24.8
2020-01-15,Mixed Teff,Sikela,31.0
2020-01-15,Firewood,Gode,5.0
